Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1985-08-16 00:00:00-04:00,0.05022140592336655,0.05107983903378079,0.05022140592336655,0.05022140592336655,83753600,0.0,0.0
1985-08-19 00:00:00-04:00,0.05150904133915901,0.05236747416433457,0.05150904133915901,0.05150904133915901,47868800,0.0,0.0
1985-08-20 00:00:00-04:00,0.052367474883794785,0.052367474883794785,0.052367474883794785,0.052367474883794785,66953600,0.0,0.0
1985-08-21 00:00:00-04:00,0.052367474883794785,0.052367474883794785,0.052367474883794785,0.052367474883794785,77011200,0.0,0.0
1985-08-22 00:00:00-04:00,0.0523674805524833,0.0523674805524833,0.051079828292131424,0.051079828292131424,123312000,0.0,0.0
1985-08-23 00:00:00-04:00,0.05107981006492725,0.05150902924222435,0.050650596618652344,0.050650596618652344,44016000,0.0,0.0
1985-08-26 00:00:00-04:00,0.05193828418850899,0.05193828418850899,0.05193828418850899,0.05193828418850899,35660800,0.0,0.0
1985-08-27 00:00:00-04:00,0.052367474883794785,0.052367474883794785,0.052367474883794785,0.052367474883794785,42918400,0.0,0.0
1985-08-28 00:00:00-04:00,0.052367474883794785,0.052796688436767616,0.052367474883794785,0.052367474883794785,40947200,0.0,0.0
1985-08-29 00:00:00-04:00,0.0523674805524833,0.0523674805524833,0.051079828292131424,0.051079828292131424,56112000,0.0,0.0
1985-08-30 00:00:00-04:00,0.05150904133915901,0.05150904133915901,0.05150904133915901,0.05150904133915901,42873600,0.0,0.0
1985-09-03 00:00:00-04:00,0.05150902924222435,0.05150902924222435,0.050650596618652344,0.050650596618652344,37452800,0.0,0.0
1985-09-04 00:00:00-04:00,0.051079828292131424,0.05193826122202459,0.051079828292131424,0.051079828292131424,47555200,0.0,0.0
1985-09-05 00:00:00-04:00,0.051079828292131424,0.051509047622590134,0.051079828292131424,0.051079828292131424,32816000,0.0,0.0
1985-09-06 00:00:00-04:00,0.05150904133915901,0.05150904133915901,0.05150904133915901,0.05150904133915901,92803200,0.0,0.0
1985-09-09 00:00:00-04:00,0.052367474883794785,0.052796688436767616,0.052367474883794785,0.052367474883794785,132316800,0.0,0.0
1985-09-10 00:00:00-04:00,0.05279671773314476,0.053655151046450224,0.05279671773314476,0.05279671773314476,121766400,0.0,0.0
1985-09-11 00:00:00-04:00,0.05322590842843056,0.05365512198711001,0.05322590842843056,0.05322590842843056,87091200,0.0,0.0
1985-09-12 00:00:00-04:00,0.05537277087569237,0.05537277087569237,0.05537277087569237,0.05537277087569237,111171200,0.0,0.0
1985-09-13 00:00:00-04:00,0.05537275389653488,0.05537275389653488,0.054085101932287216,0.054085101932287216,70537600,0.0,0.0
1985-09-16 00:00:00-04:00,0.054085108514900254,0.054085108514900254,0.052367474883794785,0.052367474883794785,36982400,0.0,0.0
1985-09-17 00:00:00-04:00,0.052367474883794785,0.052367474883794785,0.052367474883794785,0.052367474883794785,183747200,0.0,0.0
1985-09-18 00:00:00-04:00,0.05580195412039757,0.05580195412039757,0.05580195412039757,0.05580195412039757,120086400,0.0,0.0
1985-09-19 00:00:00-04:00,0.05837726965546608,0.05837726965546608,0.05837726965546608,0.05837726965546608,186323200,0.0,0.0
1985-09-20 00:00:00-04:00,0.058377276453580006,0.058806495765176554,0.057518843561410904,0.057518843561410904,135228800,0.0,0.0
1985-09-23 00:00:00-04:00,0.0579480417072773,0.058806474285900814,0.0579480417072773,0.0579480417072773,118585600,0.0,0.0
1985-09-24 00:00:00-04:00,0.05794806982561384,0.05923571645284726,0.05666041746735573,0.05666041746735573,88099200,0.0,0.0
1985-09-25 00:00:00-04:00,0.05666040531738875,0.05666040531738875,0.0545143261551857,0.0545143261551857,104496000,0.0,0.0
1985-09-26 00:00:00-04:00,0.0545143261551857,0.054943539695216925,0.0545143261551857,0.0545143261551857,53491200,0.0,0.0
1985-09-30 00:00:00-04:00,0.05451432116404408,0.05494353466477801,0.054085101932287216,0.054085101932287216,36646400,0.0,0.0
1985-10-01 00:00:00-04:00,0.054085101932287216,0.05451432116404408,0.054085101932287216,0.054085101932287216,88345600,0.0,0.0
1985-10-02 00:00:00-04:00,0.0540851350042491,0.05451435449846497,0.05365514755249024,0.053655147552490234,21504000,0.0,0.0
1985-10-03 00:00:00-04:00,0.05365512198711001,0.05365512198711001,0.05322590842843056,0.05322590842843056,48921600,0.0,0.0
1985-10-04 00:00:00-04:00,0.05322590698951014,0.05322590698951014,0.05150904133915901,0.05150904133915901,69529600,0.0,0.0
1985-10-07 00:00:00-04:00,0.05150904133915901,0.05236747416433457,0.05150904133915901,0.05150904133915901,91929600,0.0,0.0
1985-10-08 00:00:00-04:00,0.05193828418850899,0.05193828418850899,0.05193828418850899,0.05193828418850899,86979200,0.0,0.0
1985-10-09 00:00:00-04:00,0.05193825488623501,0.05236747416433457,0.05150904133915901,0.05150904133915901,82812800,0.0,0.0
1985-10-10 00:00:00-04:00,0.0545143261551857,0.054943539695216925,0.0545143261551857,0.0545143261551857,261744000,0.0,0.0
1985-10-11 00:00:00-04:00,0.05494353920221329,0.055801972005596556,0.05494353920221329,0.05494353920221329,118294400,0.0,0.0
1985-10-14 00:00:00-04:00,0.05708962678909302,0.05708962678909302,0.05708962678909302,0.05708962678909302,155187200,0.0,0.0
1985-10-15 00:00:00-04:00,0.05837726965546608,0.05880648891707945,0.05837726965546608,0.05837726965546608,293888000,0.0,0.0
1985-10-16 00:00:00-04:00,0.06181102246046066,0.06224023614129162,0.06181102246046066,0.06181102246046066,288444800,0.0,0.0
1985-10-17 00:00:00-04:00,0.06266943365335464,0.06567394556232262,0.06266943365335464,0.06266943365335464,348185600,0.0,0.0
1985-10-18 00:00:00-04:00,0.06266942061647628,0.06309863405803123,0.06095255538821221,0.060952555388212204,230428800,0.0,0.0
1985-10-21 00:00:00-04:00,0.060952587972630534,0.060952587972630534,0.05923572182655334,0.059235721826553345,118876800,0.0,0.0
1985-10-22 00:00:00-04:00,0.06181102246046066,0.06266945555314792,0.06181102246046066,0.06181102246046066,424547200,0.0,0.0
1985-10-23 00:00:00-04:00,0.06181102246046066,0.06352788864583518,0.06181102246046066,0.06181102246046066,148377600,0.0,0.0
1985-10-24 00:00:00-04:00,0.06309865415096283,0.0648155199259401,0.06309865415096283,0.06309865415096283,272630400,0.0,0.0
1985-10-25 00:00:00-04:00,0.06309866923397887,0.06309866923397887,0.06181102246046066,0.06181102246046066,63280000,0.0,0.0
1985-10-28 00:00:00-05:00,0.06181102246046066,0.06224023614129162,0.06181102246046066,0.06181102246046066,59472000,0.0,0.0
1985-10-29 00:00:00-05:00,0.06181100261041741,0.06181100261041741,0.061381783336400986,0.061381783336400986,130883200,0.0,0.0
1985-10-30 00:00:00-05:00,0.06524474918842316,0.06524474918842316,0.06524474918842316,0.06524474918842316,226576000,0.0,0.0
1985-10-31 00:00:00-05:00,0.06524474750615754,0.06610394845977761,0.0639570951461792,0.0639570951461792,155075200,0.0,0.0
1985-11-01 00:00:00-05:00,0.0639570951461792,0.06524474750615754,0.0639570951461792,0.0639570951461792,92556800,0.0,0.0
1985-11-04 00:00:00-05:00,0.064386285841465,0.06567393189708648,0.064386285841465,0.064386285841465,155724800,0.0,0.0
1985-11-05 00:00:00-05:00,0.06438631450984687,0.06567396113880052,0.0639570951461792,0.0639570951461792,107542400,0.0,0.0
1985-11-06 00:00:00-05:00,0.06610392779111862,0.06653314702058269,0.06610392779111862,0.06610392779111862,200457600,0.0,0.0
1985-11-07 00:00:00-05:00,0.06739163398742676,0.06825006740622662,0.06739163398742676,0.06739163398742676,317139200,0.0,0.0
1985-11-08 00:00:00-05:00,0.07039611786603928,0.07125455091630627,0.07039611786603928,0.07039611786603928,294112000,0.0,0.0
1985-11-11 00:00:00-05:00,0.07039608630525447,0.07125451897065904,0.06867922097444534,0.06867922097444534,178774400,0.0,0.0
1985-11-12 00:00:00-05:00,0.06867925888443172,0.0695376920236793,0.06825004518032074,0.06825004518032074,173644800,0.0,0.0
1985-11-13 00:00:00-05:00,0.06825004434862258,0.06825004434862258,0.0665331780910492,0.0665331780910492,101561600,0.0,0.0
1985-11-14 00:00:00-05:00,0.06867922097444534,0.06910844017265887,0.06867922097444534,0.06867922097444534,139507200,0.0,0.0
1985-11-15 00:00:00-05:00,0.06867925888443172,0.0695376920236793,0.06825004518032074,0.06825004518032074,81580800,0.0,0.0
1985-11-18 00:00:00-05:00,0.06825004518032074,0.06867925888443172,0.06825004518032074,0.06825004518032074,64556800,0.0,0.0
1985-11-19 00:00:00-05:00,0.06825001247639315,0.06867922597483432,0.06610392779111862,0.06610392779111862,94326400,0.0,0.0
1985-11-20 00:00:00-05:00,0.0661039501641968,0.06653316953893144,0.06524474918842316,0.06524474918842316,99075200,0.0,0.0
1985-11-21 00:00:00-05:00,0.06524474918842316,0.0661039501641968,0.06524474918842316,0.06524474918842316,102950400,0.0,0.0
1985-11-22 00:00:00-05:00,0.06524474918842316,0.0661039501641968,0.06481552981368852,0.06524474918842316,128755200,0.0,0.0
1985-11-25 00:00:00-05:00,0.06524473379186625,0.06610393456488434,0.06524473379186625,0.06567394733428955,97193600,0.0,0.0
1985-11-26 00:00:00-05:00,0.06567397127380899,0.06696239178992976,0.06524475757492844,0.0665331780910492,164460800,0.0,0.0
1985-11-27 00:00:00-05:00,0.06653314217644518,0.06910844017265887,0.06610392297823166,0.06867922097444534,191721600,0.0,0.0
1985-11-29 00:00:00-05:00,0.06867925188299562,0.06910847127437592,0.06825003822264039,0.06910847127437592,99030400,0.0,0.0
1985-12-02 00:00:00-05:00,0.06910849287861211,0.0695377066731453,0.06867927335305207,0.0695377066731453,100195200,0.0,0.0
1985-12-03 00:00:00-05:00,0.06953768493473114,0.06996690432611143,0.06867925188299562,0.06910847127437592,155075200,0.0,0.0
1985-12-04 00:00:00-05:00,0.06910847115615132,0.0708253372566853,0.06910847115615132,0.07039611786603928,165110400,0.0,0.0
1985-12-05 00:00:00-05:00,0.07039611798646665,0.07125455103820218,0.06867925188299562,0.06910847127437592,125148800,0.0,0.0
1985-12-06 00:00:00-05:00,0.06910846964488657,0.06910846964488657,0.06739160358189704,0.06782081723213196,65452800,0.0,0.0
1985-12-09 00:00:00-05:00,0.06782082491871645,0.06867925804750313,0.06610395866114306,0.0665331780910492,139865600,0.0,0.0
1985-12-10 00:00:00-05:00,0.0665331922490226,0.06739162556048016,0.06610397272778042,0.06696240603923798,200905600,0.0,0.0
1985-12-11 00:00:00-05:00,0.06696238420063719,0.06910846964488657,0.06696238420063719,0.06782081723213196,237619200,0.0,0.0
1985-12-12 00:00:00-05:00,0.06825000750725431,0.06953765363984991,0.06825000750725431,0.06867922097444534,125260800,0.0,0.0
1985-12-13 00:00:00-05:00,0.06867922097444534,0.06953765363984991,0.06782078830904079,0.06867922097444534,251148800,0.0,0.0
1985-12-16 00:00:00-05:00,0.06867923902311764,0.07297140347810678,0.06867923902311764,0.07168375700712204,288915200,0.0,0.0
1985-12-17 00:00:00-05:00,0.0716837714273313,0.07211298509366065,0.06996690529996362,0.07082533836364746,109065600,0.0,0.0
1985-12-18 00:00:00-05:00,0.0734006125281676,0.07855198324447643,0.0734006125281676,0.0764051303267479,559798400,0.0,0.0
1985-12-19 00:00:00-05:00,0.07640512365771197,0.07812275714099494,0.07597590441065487,0.07726355642080307,270121600,0.0,0.0
1985-12-20 00:00:00-05:00,0.07726357763987125,0.0781227785960274,0.0764051446410268,0.07683435827493668,206035200,0.0,0.0
1985-12-23 00:00:00-05:00,0.07683434953753597,0.07726356885366086,0.07425905083385881,0.07511748373508453,143225600,0.0,0.0
1985-12-24 00:00:00-05:00,0.07511747678285284,0.07554669605925286,0.07425904396107633,0.07468826323747635,64601600,0.0,0.0
1985-12-26 00:00:00-05:00,0.07468826323747635,0.07554669605925286,0.07425904396107633,0.07468826323747635,45852800,0.0,0.0
1985-12-27 00:00:00-05:00,0.07468827864333788,0.07769279127378113,0.07468827864333788,0.07683435827493668,122886400,0.0,0.0
1985-12-30 00:00:00-05:00,0.07683434388024585,0.07769277671826541,0.07597591104222629,0.0764051303267479,107676800,0.0,0.0
1985-12-31 00:00:00-05:00,0.07640516728830805,0.07683438104944132,0.0755467340350151,0.0755467340350151,87248000,0.0,0.0
1986-01-02 00:00:00-05:00,0.07554669748872833,0.0764051303267479,0.07468826465070877,0.0764051303267479,117420800,0.0,0.0
1986-01-03 00:00:00-05:00,0.0764051446410268,0.07683435827493668,0.07597592527609222,0.07683435827493668,242166400,0.0,0.0
1986-01-06 00:00:00-05:00,0.07683434388024585,0.07683434388024585,0.07511747820420672,0.0764051303267479,185046400,0.0,0.0
1986-01-07 00:00:00-05:00,0.07640513905551277,0.07898120582103729,0.0759759197219558,0.07898120582103729,470534400,0.0,0.0
1986-01-08 00:00:00-05:00,0.0789812063795777,0.08069807226389837,0.07812277343741737,0.0785519927740097,607600000,0.0,0.0
1986-01-09 00:00:00-05:00,0.07855199851278923,0.07898121214971432,0.07511749280494762,0.07769279181957245,447238400,0.0,0.0
1986-01-10 00:00:00-05:00,0.07769274794107521,0.0794103866690969,0.07769274794107521,0.07812273502349854,153238400,0.0,0.0
1986-01-13 00:00:00-05:00,0.07812277288494764,0.07941042515459427,0.07726357199160243,0.07898120582103729,215420800,0.0,0.0
1986-01-14 00:00:00-05:00,0.07898116220020701,0.08155645958615443,0.07726352931941068,0.07983959466218948,272697600,0.0,0.0
1986-01-15 00:00:00-05:00,0.07983966343521268,0.08241496303949533,0.07941044970001193,0.08198574930429459,423472000,0.0,0.0
1986-01-16 00:00:00-05:00,0.08198574204205553,0.08499025511540127,0.08198574204205553,0.08413182199001312,534777600,0.0,0.0
1986-01-17 00:00:00-05:00,0.08413180592246858,0.08499023888391266,0.08198572638437057,0.08241493999958038,345385600,0.0,0.0
1986-01-20 00:00:00-05:00,0.08241496303949533,0.08241496303949533,0.08026888290143949,0.08198574930429459,127411200,0.0,0.0
1986-01-21 00:00:00-05:00,0.08198572638437057,0.08284415934581467,0.0815565070381363,0.08241493999958038,151961600,0.0,0.0
1986-01-22 00:00:00-05:00,0.08241493938538566,0.0828441587284212,0.07683435435479774,0.08026885986328125,143001600,0.0,0.0
1986-01-23 00:00:00-05:00,0.08026885809068393,0.0806980716932166,0.07812277288494764,0.07898120582103729,156419200,0.0,0.0
1986-01-24 00:00:00-05:00,0.07898121214971432,0.08026886452253912,0.07769279181957245,0.07769279181957245,111977600,0.0,0.0
1986-01-27 00:00:00-05:00,0.0776928059535465,0.07812279335703727,0.07554672591645391,0.0759759396314621,389580800,0.0,0.0
1986-01-28 00:00:00-05:00,0.07597591104222629,0.07683434388024585,0.07554669748872833,0.0764051303267479,222297600,0.0,0.0
1986-01-29 00:00:00-05:00,0.07640514831496459,0.08370259997886412,0.07554671527484243,0.08112730085849762,589568000,0.0,0.0
1986-01-30 00:00:00-05:00,0.0806980716932166,0.0806980716932166,0.07855199221850462,0.07898120582103729,236880000,0.0,0.0
1986-01-31 00:00:00-05:00,0.07898122179941601,0.07983965490917187,0.07855200811005081,0.07941044121980667,147705600,0.0,0.0
1986-02-03 00:00:00-05:00,0.07941044970001193,0.08241496303949533,0.07855201649858438,0.08198574930429459,350022400,0.0,0.0
1986-02-04 00:00:00-05:00,0.08198571081852593,0.08370257641544923,0.08155649155378342,0.08155649155378342,260176000,0.0,0.0
1986-02-05 00:00:00-05:00,0.08155649155378342,0.08198571081852593,0.08069805875532178,0.08155649155378342,197164800,0.0,0.0
1986-02-06 00:00:00-05:00,0.08155649350206287,0.08327335913999988,0.08112727995809038,0.08284414559602737,134220800,0.0,0.0
1986-02-07 00:00:00-05:00,0.08284415934581467,0.08284415934581467,0.0806980740766922,0.08241493999958038,129404800,0.0,0.0
1986-02-10 00:00:00-05:00,0.08241496303949533,0.08413182944235044,0.08155652983806778,0.08198574930429459,111843200,0.0,0.0
1986-02-11 00:00:00-05:00,0.08198574930429459,0.08241496303949533,0.08069809663664022,0.08198574930429459,153462400,0.0,0.0
1986-02-12 00:00:00-05:00,0.08198572638437057,0.08241493999958038,0.0815565070381363,0.08241493999958038,133056000,0.0,0.0
1986-02-13 00:00:00-05:00,0.08241496303949533,0.08241496303949533,0.08155652983806778,0.08198574930429459,109379200,0.0,0.0
1986-02-14 00:00:00-05:00,0.08198571081852593,0.08284414361698758,0.08155649155378342,0.08155649155378342,137513600,0.0,0.0
1986-02-18 00:00:00-05:00,0.08155652983806778,0.08241496303949533,0.07983966343521268,0.08198574930429459,148108800,0.0,0.0
1986-02-19 00:00:00-05:00,0.08198570015086659,0.08756550974933255,0.08198570015086659,0.08584864437580109,359676800,0.0,0.0
1986-02-20 00:00:00-05:00,0.08584868101467841,0.08713632772886322,0.08541946162260008,0.08627789467573166,137916800,0.0,0.0
1986-02-21 00:00:00-05:00,0.08627786612099461,0.08842395090906251,0.08627786612099461,0.08670708537101746,189078400,0.0,0.0
1986-02-24 00:00:00-05:00,0.0867070941980428,0.0884239599108696,0.08584866134162941,0.0884239599108696,247116800,0.0,0.0
1986-02-25 00:00:00-05:00,0.08842399826550856,0.0905708521604538,0.0862779123280807,0.0905708521604538,224739200,0.0,0.0
1986-02-26 00:00:00-05:00,0.09057082868895074,0.09185847533289179,0.08928240835666656,0.08928240835666656,164729600,0.0,0.0
1986-02-27 00:00:00-05:00,0.08928240666499067,0.08971162029449692,0.08756554068491636,0.08799475431442261,108124800,0.0,0.0
1986-02-28 00:00:00-05:00,0.08799472322720411,0.08885315591396985,0.0854194251669069,0.08584864437580109,125126400,0.0,0.0
1986-03-03 00:00:00-05:00,0.08584866488863273,0.08627787846906133,0.08413179910487031,0.08456101268529892,108819200,0.0,0.0
1986-03-04 00:00:00-05:00,0.08456101268529892,0.08584866488863273,0.08413179910487031,0.08456101268529892,89107200,0.0,0.0
1986-03-05 00:00:00-05:00,0.08456100058294956,0.08756551814003999,0.08327335429492737,0.08670708537101746,177027200,0.0,0.0
1986-03-06 00:00:00-05:00,0.08670713679853535,0.08842400335488396,0.08627791729393491,0.08713635057210922,101337600,0.0,0.0
1986-03-07 00:00:00-05:00,0.08713630493833519,0.08713630493833519,0.08499022573232651,0.08499022573232651,96185600,0.0,0.0
1986-03-10 00:00:00-05:00,0.08499023199675151,0.08541944557718012,0.08456101268529892,0.08456101268529892,75488000,0.0,0.0
1986-03-11 00:00:00-05:00,0.08456101333149355,0.08541944622993469,0.084131799747785,0.08541944622993469,103062400,0.0,0.0
1986-03-12 00:00:00-05:00,0.08541943928111881,0.086277872109727,0.08499022573232651,0.08499022573232651,85680000,0.0,0.0
1986-03-13 00:00:00-05:00,0.08499022573232651,0.0858486585609347,0.083702579354926,0.08499022573232651,115964800,0.0,0.0
1986-03-14 00:00:00-05:00,0.08499024276562686,0.09014160872684523,0.08499024276562686,0.08971162140369415,384854400,0.0,0.0
1986-03-17 00:00:00-05:00,0.08928240835666656,0.08928240835666656,0.08713632297539846,0.08928240835666656,118720000,0.0,0.0
